	GSM461182_untreat_single	GSM461178_untreat_paired	GSM461177_untreat_paired	GSM461176_untreat_single	GSM461181_treat_paired	GSM461180_treat_paired	GSM461179_treat_single	GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
FBgn0036560	9.16670335764546	7.59804326543983	6.22224808219107	10.5202143802313	38.1785495956523	19.4246807892117	40.9057158792634	FBgn0036560	18.8594507642336	2.05800384066166	0.534947420696145	3.8471142415894	0.000119517248537375	0.00213624734937362	chr3L	16035484	16037227	+	protein_coding	CG5895
FBgn0262870	32.5001300861975	53.1863028580788	46.666860616433	44.5856704685995	9.85252892791027	16.4362683601022	16.7818321555953	FBgn0262870	31.4299419247024	-1.59376379208872	0.419373942213301	-3.80034053541196	0.000144497379915987	0.00245844918079102	chr3L	4629603	4687317	-	protein_coding	axo
FBgn0035147	25754.2697516393	29574.623606398	26008.9969835586	20038.503581393	13254.1145402713	12871.0923321746	9052.74958343391	FBgn0035147	19507.7643398384	-1.18808311892441	0.111322469818132	-10.6724466396171	1.36971458046546e-26	3.7029377611271e-24	chr3L	648554	651311	+	protein_coding	Gale
FBgn0264475	1236.67161661326	977.108363935562	869.559169486201	962.3491344964	178.577086818374	150.914827670029	181.453560182374	FBgn0264475	650.947679886028	-2.53279144691797	0.144818756655837	-17.489388152511	1.72600367170472e-68	1.8664572204897e-65	chr3L	820758	821512	+	ncRNA	lncRNA:CR43883
FBgn0259935	27.5001100729364	34.9509990210232	43.5557365753375	38.0731568046467	72.6624008433383	80.6871355859563	80.2381349939398	FBgn0259935	53.952524842454	1.10879198624467	0.305587667212869	3.62839245561668	0.000285191504474086	0.00434364736831922	chr3L	7423826	7454717	+	protein_coding	CG42458
FBgn0267635	140.000560371312	107.892214369246	98.0004072945093	116.724283361614	195.819012442217	225.625138397767	351.894043012638	FBgn0267635	176.565094178472	1.23366159342098	0.194760210445022	6.33425888482095	2.38484793582546e-10	1.22805473171584e-08	chr3L	20404269	20407558	+	ncRNA	lncRNA:CR45973
FBgn0262733	124.167163662652	136.764778777917	177.334070342445	191.367709202303	578.836074514729	626.072403898438	762.524498569859	FBgn0262733	371.009528424049	2.08286964912259	0.177528687785904	11.7325806611859	8.67721229286064e-32	3.41211652479715e-29	chr3L	4592446	4626196	-	protein_coding	Src64B
FBgn0015371	434.168404484844	410.294336333751	535.113335068432	506.974140609243	217.987202530015	234.590375685095	242.287701746406	FBgn0015371	368.773642351112	-1.01844947991009	0.152697639436497	-6.66971332149271	2.56303584422336e-11	1.59516712866016e-09	chr2R	15115235	15144783	+	protein_coding	chn
FBgn0035076	13.3333867020298	31.9117817148473	14.0000581849299	20.5394661709278	55.4204752194953	47.8145988657519	40.9057158792634	FBgn0035076	31.9893546767493	1.20532264887884	0.406725440588501	2.96347985298099	0.00304181973401419	0.0310315831591472	chr2R	24888627	24891023	-	protein_coding	Ance-5
FBgn0283437	2118.34181228498	3662.256853942	3531.12578664343	3464.65726922285	8561.84763835403	10445.9956459522	8655.22993424825	FBgn0283437	5777.06499152111	1.49496361792496	0.147048338439533	10.166477457613	2.7984663410456e-24	6.2075723888168e-22	chr2R	17887219	17889973	-	protein_coding	PPO1
FBgn0050359	15.8333967086603	36.4706076741112	31.1112404109553	27.5529424244154	77.5886653072934	77.6987231568468	48.7721997021987	FBgn0050359	45.0039679120687	1.17278472309954	0.336268737108321	3.48764126330825	0.000487301424549681	0.00676668478937286	chr2R	8462752	8465092	+	protein_coding	Mal-A5
FBgn0033446	115.833796973883	82.0588672667501	119.778275582178	125.741609973241	51.7257768715289	49.3088050803066	50.3454964667858	FBgn0033446	84.9703754592392	-1.11817600776301	0.257754505838211	-4.33814339783014	1.43691394999257e-05	0.00032541210946036	chr2R	9810973	9820053	-	protein_coding	CG1648
FBgn0033775	23.3334267285521	21.2745211432315	15.5556202054777	19.0365784023234	77.5886653072934	77.6987231568468	89.1534833265998	FBgn0033775	46.2344311814749	2.08022892841102	0.337847145282632	6.15730799403608	7.39918657073127e-10	3.46001962288628e-08	chr2R	12840812	12842558	-	protein_coding	Cyp9h1
FBgn0034736	315.001260835453	352.549207516408	421.557307568445	368.207503308097	33.2522851316972	38.8493615784234	26.7460449979799	FBgn0034736	222.308995848072	-3.54211052361843	0.215971150617384	-16.4008503612302	1.88579795899933e-60	1.81267090481147e-57	chr2R	22550093	22552113	+	protein_coding	gas
FBgn0265512	39.1668234372124	107.892214369246	119.778275582178	130.751235868589	22.1681900877981	22.4130932183212	29.892638527154	FBgn0265512	67.4374958700712	-1.97570195622352	0.39405915345479	-5.01371923200406	5.33878740791861e-07	1.56033276574e-05	chr2R	10155915	10158931	-	protein_coding	mlt
FBgn0034389	132.500530351421	148.921648002621	199.111938630114	199.383110634861	44.3363801755962	32.8725367202044	47.1989029376116	FBgn0034389	114.90357820749	-2.00441256219069	0.260182760380371	-7.7038638503964	1.32012500015571e-14	1.28319116588169e-12	chr2R	18761757	18774824	+	protein_coding	Mctp
FBgn0033458	19.1667433841678	28.8725644086713	18.6667442465732	43.5837452895298	60.3467396834504	53.7914237239708	65.0295996029316	FBgn0033458	41.3510800484707	1.15275704140558	0.383121924428555	3.00885166810793	0.00262237113788261	0.0275651673314976	chr2R	9871469	9873646	+	protein_coding	Lime
FBgn0034139	19.1667433841678	21.2745211432315	15.5556202054777	17.5336906337189	48.0310785235626	35.8609491493139	38.807986859814	FBgn0034139	28.0329414141838	1.14185578892826	0.407091331224429	2.80491305352497	0.00503301543018314	0.0465177526565324	chr2R	16572081	16574154	+	protein_coding	CG4927
FBgn0003748	800.836538790662	686.86311119576	687.558413082113	764.969874219679	1511.13162431824	1562.93970042426	1560.1859582155	FBgn0003748	1082.06931717803	1.09040391087987	0.104174786881527	10.4670615944714	1.22383016310564e-25	3.20828931546269e-23	chr2R	21074017	21088945	+	protein_coding	Treh
FBgn0264753	163.333987099864	208.186385473051	203.778624691757	171.830168210445	22.1681900877981	13.4478559309927	22.0261547042188	FBgn0264753	114.967338028304	-3.22278972896066	0.273305570868969	-11.791891832698	4.29776953647555e-32	1.77047639333571e-29	chr2R	19311147	19356525	-	protein_coding	Rgk1
FBgn0034718	151.667273735588	364.706076741112	323.556900273935	319.614132123219	796.823277044743	771.010406710249	691.201711908579	FBgn0034718	488.368539791061	1.33571468907891	0.201089926158165	6.64237495431929	3.08668508901886e-11	1.85436893785431e-09	chr2R	22298213	22311937	-	protein_coding	wdp
FBgn0033913	7270.02909928172	6257.74843341624	6804.02827787593	6535.55794307133	3141.72516188739	3146.79828785229	2670.93347401396	FBgn0033913	5118.11723962841	-1.18051037093744	0.101603805679084	-11.6187613549249	3.3089881235647e-31	1.19275234403993e-28	chr2R	14219897	14230620	+	protein_coding	CG8468
FBgn0261584	390.00156103437	221.862863350843	220.889806917783	235.452417081368	48.0310785235626	65.7450734404088	62.9318705834822	FBgn0261584	177.84495299026	-2.12142291237734	0.234603856181603	-9.04257477649973	1.53024154906753e-19	2.32247712999705e-17	chr2R	22941876	22945147	+	protein_coding	CG42694
FBgn0011260	75.0003001989174	75.9804326543983	76.2225390068405	83.159789862781	312.817793461151	339.184810703927	410.630455557221	FBgn0011260	196.142303063605	2.22997326981393	0.184056688390172	12.1156872337436	8.72298941863676e-34	3.77312907303133e-31	chr2R	16500177	16533459	+	protein_coding	Sema2a
FBgn0033426	412.501651094046	524.264985315348	446.446299897209	477.918310416224	259.860450473633	213.671488681329	222.883708316499	FBgn0033426	365.363842027755	-1.01840412798229	0.148619680746699	-6.85241768025337	7.26121732239951e-12	5.06587024645792e-10	chr2R	9577426	9581847	+	protein_coding	CG1814
FBgn0261989	18.3334067152909	4.5588259592639	9.3333721232866	4.50866330581343	22.1681900877981	23.9072994328759	36.1858255855023	FBgn0261989	16.9993690299759	1.72251603059773	0.607665126716027	2.83464683896974	0.00458763694572485	0.0432327311737099	chr2R	13570594	13572759	-	protein_coding	CG42807
FBgn0034804	80.8336568810554	57.7451288173427	46.666860616433	40.5779697523209	22.1681900877981	16.4362683601022	19.9284256847694	FBgn0034804	40.6223571714031	-1.50253695067953	0.391728219906204	-3.83566175303709	0.000125226656172485	0.00221088939295544	chr2R	22938986	22941169	-	protein_coding	CG3831
FBgn0034010	646.669255048443	799.31415152427	707.780719349234	730.904418131311	266.018281053577	252.520850259752	277.949095077046	FBgn0034010	525.879538634805	-1.43866125237356	0.133035064603119	-10.8141508155424	2.95012118398209e-27	8.23274140729969e-25	chr2R	15325502	15326386	-	protein_coding	CG8157
FBgn0040091	1652.50661438281	1705.0009087647	1378.22795020532	1352.09802915449	504.942107555401	540.902649668818	502.930532412995	FBgn0040091	1090.94411316351	-1.56774640644996	0.124872630219065	-12.5547640319552	3.74295411924742e-36	2.3037119698606e-33	chr2R	22641785	22643917	-	protein_coding	Ugt317A1
FBgn0035085	1010.00404267875	1095.63783887642	1043.78211578755	854.642177746412	185.966483514306	176.31633331746	144.218870087147	FBgn0035085	644.366837429722	-2.61651171057442	0.132758077775416	-19.7088701073295	1.80962448435325e-86	2.60917690235666e-83	chr2R	24945138	24946636	+	protein_coding	CG3770
FBgn0033368	26.6667734040595	41.0294336333751	38.8890505136942	51.0981841325522	103.451553743058	107.582847447942	95.9711026398104	FBgn0033368	66.3841350734987	1.34382199461264	0.29921833964222	4.49110838666997	7.08534808234609e-06	0.000173641207536476	chr2R	9044849	9060608	-	protein_coding	CG13743
FBgn0034391	25.8334367351827	33.4313903679352	45.1112985958852	41.0789323418557	108.377818207013	104.594435018832	103.837586462746	FBgn0034391	66.0378425327785	1.51944828191524	0.290569673995033	5.22920462078644	1.70240860842881e-07	5.53666799681115e-06	chr2R	18783298	18794594	+	protein_coding	CG15080
FBgn0034403	35.0001400928281	65.3431720827825	40.4446125342419	50.0962589534826	98.5252892791027	77.6987231568468	113.277367050268	FBgn0034403	68.6265090213647	1.04006614460237	0.301096976234807	3.45425635822823	0.000551812564155502	0.007494082405823	chr2R	18851906	18853043	-	protein_coding	CG18190
FBgn0050463	13.3333867020298	13.6764778777917	14.0000581849299	17.0327280441841	56.6520413354841	85.1697542296205	102.264289698159	FBgn0050463	43.1612480103141	2.54857334835383	0.37724948215542	6.75567089924821	1.4217580972719e-11	9.4612533073071e-10	chr2R	16673234	16732916	-	protein_coding	Pgant9
FBgn0033635	1093.33770956644	2042.35402975023	2098.45316571894	1364.62209389286	3785.83424054952	3837.12155897659	3666.83032599756	FBgn0033635	2555.50758920745	1.16869656521049	0.141189964909687	8.27747613619741	1.25813336277182e-16	1.45121489617854e-14	chr2R	11436242	11442216	+	protein_coding	Prip
FBgn0261596	18851.7421233323	24044.7677178109	19811.6378936963	22868.4412496753	10866.107841369	10502.7754821053	9114.10815725281	FBgn0261596	16579.9400664631	-1.10002285370978	0.106960872924257	-10.2843481325059	8.2901130595856e-25	1.99216022440208e-22	chr2R	22640525	22641419	-	protein_coding	RpS24
FBgn0263336	145.000580384574	136.764778777917	158.667326095872	219.922576805788	46.7995124075738	62.7566610112993	117.472825089167	FBgn0263336	126.769180081742	-1.06202881063786	0.25621210013577	-4.14511574619261	3.39642104980112e-05	0.000694620295551525	chr2R	16817518	16819240	-	ncRNA	lncRNA:CR43417
FBgn0034885	87.5003502320703	79.0196499605742	110.444903458891	64.6241740499925	295.575867837308	271.945531048964	220.78597929705	FBgn0034885	161.413779412121	1.57002493156137	0.202752248584863	7.74356359803443	9.66684002030528e-15	9.50316284268875e-13	chr2R	23607591	23614710	-	protein_coding	Eglp4
FBgn0033367	5362.52146422259	9537.06390678007	9782.9295472249	9663.06738953725	24319.7360924305	29234.1445877636	17828.5989363005	FBgn0033367	15104.0088463228	1.38173937766909	0.157680685055376	8.76289557712054	1.90297924699148e-18	2.65526991382633e-16	chr2R	9042260	9044709	-	protein_coding	PPO2
FBgn0034438	32.5001300861975	37.9902163271991	32.6668024315031	37.0712316255771	104.683119859047	128.501734451708	142.121141067697	FBgn0034438	73.6477679784184	1.86614638523566	0.273257668959845	6.82925530448657	8.53565528000673e-12	5.86047252597923e-10	chr2R	19367247	19373702	-	protein_coding	CG9416
FBgn0000079	148.333927060081	261.37268833113	286.223411780789	110.211769697662	141.63010333871	129.995940666263	35.1369610757776	FBgn0000079	158.98640027863	-1.33013518108862	0.22543088511025	-5.90041236114609	3.62594182319427e-09	1.4726771226504e-07	chr2R	17118635	17120303	-	protein_coding	Amy-p
FBgn0034636	12.5000500331529	27.3529557555834	34.2223644520509	29.0558301930199	3.69469834796635	1.49420621455475	6.81761931321057	FBgn0034636	16.4482463299341	-2.51611802204706	0.665488500940238	-3.78085875036481	0.000156288331586575	0.00259013478267329	chr2R	21560245	21576035	-	protein_coding	twz
FBgn0000078	30.8334567484438	50.1470855519029	38.8890505136942	24.5471668872065	20.9366239718093	26.8957118619854	8.39091607779763	FBgn0000078	28.6628588018342	-1.22031984926174	0.4212390103513	-2.89697729620064	0.00376777021371507	0.0368304860099989	chr2R	17124763	17126369	+	protein_coding	Amy-d
FBgn0260429	45.8335167882273	97.2549537976298	126.000523664369	172.33113079998	32.0207190157084	37.3551553638686	54.5409545056846	FBgn0260429	80.7624219907811	-1.3867063529274	0.383754728694608	-3.61352251643768	0.000302065110345334	0.00454463525147389	chr2R	15613853	15657214	+	protein_coding	CG42524
FBgn0261673	12.5000500331529	10.6372605716158	20.222306267121	12.5240647383706	125.619743830856	129.995940666263	137.401250773936	FBgn0261673	64.1286595544736	3.2596185400348	0.330648876990873	9.8582477270134	6.31416635654014e-23	1.30056793215307e-20	chr2R	12659496	12670219	-	protein_coding	nemy
FBgn0063498	519.168744710284	420.931596905366	429.335117671183	408.785473060418	172.41925623843	134.478559309927	196.13766331852	FBgn0063498	325.89377303059	-1.3633613906727	0.163380580328763	-8.34469670709496	7.13968757751866e-17	8.4610187990567e-15	chr2R	18399485	18400375	+	protein_coding	GstE2
FBgn0265530	44.1668434504736	48.6274768988149	76.2225390068405	81.1559395046418	18.4734917398318	25.4015056474307	29.892638527154	FBgn0265530	46.2772049678839	-1.31287401159167	0.372866553692116	-3.52102916872435	0.000429875327095602	0.00612660865684358	chr2R	16814394	16815495	-	ncRNA	lncRNA:CR44380
FBgn0024315	141.667233709066	133.725561471741	143.111705890394	135.259899174403	30.7891528997196	26.8957118619854	25.6971804882552	FBgn0024315	91.0209207850807	-2.33652373495643	0.260719591597654	-8.96182646128945	3.19344156563868e-19	4.60441049739003e-17	chr2R	16655322	16667675	-	protein_coding	Picot
FBgn0033724	99.1670635963463	117.009866287773	73.111414965745	61.6183985127835	275.870809981488	225.625138397767	212.395063219252	FBgn0033724	152.113964994451	1.40785298551407	0.230922001319991	6.09666024660505	1.08307372782823e-09	4.85475171991812e-08	chr2R	12383044	12384520	+	protein_coding	CG8501
FBgn0033782	146.667253722327	229.460906616283	236.44542712326	232.947604133694	108.377818207013	76.204516942292	72.8960834258669	FBgn0033782	157.571372881534	-1.35400895107287	0.224388136875396	-6.0342269868962	1.59725419215347e-09	7.01413503366479e-08	chr2R	12924566	12930644	+	protein_coding	sug
FBgn0033065	2.50001000663058	10.6372605716158	7.77781010273883	8.51636402209203	55.4204752194953	67.2392796549636	56.1142512702716	FBgn0033065	29.7436358354011	2.98382647928269	0.477404796645653	6.2500974021369	4.1019678977196e-10	2.0048657787103e-08	chr2R	6173683	6176195	+	protein_coding	Cyp6w1
FBgn0025111	387.50155102774	420.931596905366	457.335234041043	363.197877412749	3289.51309580604	3181.16503078705	2456.96511403012	FBgn0025111	1508.08707143002	2.80868803635876	0.104634177350187	26.8429313202198	1.01998388582987e-158	2.20597014907856e-155	chrX	10778953	10786907	-	protein_coding	Ant2
FBgn0024984	68.3336068479025	69.9019980420464	66.8891668835539	62.1193611023184	204.439975254138	204.706251394	147.365463616321	FBgn0024984	117.679403305754	1.399540560818	0.215944484327831	6.48102018060032	9.11044840850471e-11	5.017796206748e-09	chrX	2187819	2188919	+	protein_coding	CG3457
FBgn0040388	2501.67667996833	1525.68708770032	1823.11868808198	1743.85077417073	902.737963019779	930.890471667606	908.841097676455	FBgn0040388	1476.68610889789	-1.01219913479443	0.142234820368904	-7.11639479115707	1.10786670398907e-12	8.95715407122379e-11	chrX	2444166	2470043	-	protein_coding	boi
FBgn0030326	198.334127192693	241.617775840986	161.778450136968	142.27337542789	68.9677024953719	98.6176101606132	76.042676955041	FBgn0030326	141.090245458509	-1.22420190154306	0.235189355531274	-5.20517562870856	1.93813215011415e-07	6.25626165322294e-06	chrX	11704309	11705300	-	protein_coding	CG2444
FBgn0003360	8378.36686888795	6722.74868126116	6054.24738397191	7270.97102450846	773.423520840956	805.377149645008	744.169369649677	FBgn0003360	4392.7577141093	-3.1701122171584	0.112743656378404	-28.1178765971408	5.92307800497883e-174	2.56202739105359e-170	chrX	10780892	10786958	-	protein_coding	sesB
FBgn0030598	18.3334067152909	13.6764778777917	9.3333721232866	18.0346532232537	59.1151735674616	76.204516942292	69.2250576418304	FBgn0030598	37.7032368701724	2.23343269327483	0.385842857319925	5.78845157012446	7.10382235851954e-09	2.71925518688286e-07	chrX	14919251	14923493	-	protein_coding	CG9503
FBgn0052677	22.5000900596752	25.8333471024954	32.6668024315031	39.5760445732512	75.1255330753158	77.6987231568468	78.1404059744904	FBgn0052677	50.2201351962254	1.34904992383379	0.329302649691181	4.09668712079577	4.19104737684493e-05	0.000822148545512142	chrX	10627736	10710947	+	protein_coding	X11Lbeta
FBgn0085359	145.83391705345	121.568692247037	71.5558529451972	127.745460331381	1.23156611598878	2.98841242910949	5.76875480348587	FBgn0085359	68.0989508465214	-4.92060569393141	0.500265309751886	-9.83599221855272	7.87870951267249e-23	1.58508641846813e-20	chrX	19068274	19068973	-	protein_coding	CG34330
FBgn0003447	12.5000500331529	22.7941297963195	10.8889341438344	19.0365784023234	64.0414380314168	65.7450734404088	66.0784641126563	FBgn0003447	37.2978097085874	1.99032401414788	0.385728774238063	5.15990547523816	2.4707455669777e-07	7.77251632724512e-06	chrX	7964023	7986601	+	protein_coding	sn
FBgn0031150	559.168904816373	446.764944007862	474.446416267069	590.133930472025	1107.17793827392	1019.04863832634	1430.12675900963	FBgn0031150	803.838218739031	1.25485608904658	0.111458360332944	11.2585191931598	2.10262089609658e-29	6.99606668158903e-27	chrX	21053962	21082391	+	protein_coding	bves
FBgn0261284	21.6667533907984	21.2745211432315	17.1111822260254	16.0308028651144	113.304082670968	86.6639604441752	83.9091607779763	FBgn0261284	51.4229233597556	2.28314752166514	0.333764705004673	6.84059005470089	7.88676495862827e-12	5.45827229256746e-10	chrX	6986485	6987188	+	protein_coding	bou
FBgn0025836	162.500650430988	103.333388409982	91.7781592123182	112.716582645336	40.6416818276299	49.3088050803066	43.0034448987128	FBgn0025836	86.1832446436104	-1.37000972211606	0.273049013621906	-5.0174498121906	5.23618739851354e-07	1.53553414184883e-05	chrX	127448	140340	+	protein_coding	RhoGAP1A
FBgn0029896	643.335908372936	679.26506793032	794.892192499909	814.064207994092	133.009140526789	127.007528237153	149.46319263577	FBgn0029896	477.291034028138	-2.40578423566304	0.153642980494637	-15.6582762708578	2.91696422801205e-55	2.29405977604839e-52	chrX	6720003	6739986	-	protein_coding	CG3168
FBgn0003366	20.8334167219215	33.4313903679352	21.7778682876687	29.5567927825547	8.62096281192149	7.47103107277373	7.34205156807292	FBgn0003366	18.4333590875498	-1.78079850542812	0.534543157495781	-3.33144009133102	0.000863978943433769	0.0108166162657678	chrX	11071440	11086299	-	protein_coding	sev
FBgn0027279	3769.18175333004	3744.31572120875	4013.35001301324	4041.26520977744	1660.15112435288	1695.92405351964	1702.30709928319	FBgn0027279	2946.64213921217	-1.20455843890617	0.0892583247464128	-13.4951943398936	1.66914448223006e-41	1.11075145505941e-38	chrX	22487179	22508129	+	protein_coding	l(1)G0196
FBgn0030041	72.5002901922868	165.637343186588	146.22282993149	144.27722578603	19.7050578558205	13.4478559309927	22.5505869590811	FBgn0030041	83.4773128346127	-2.77231912019414	0.344252690820464	-8.05315163575576	8.06888343866744e-16	8.51267202779415e-14	chrX	8467442	8469012	-	protein_coding	CG12116
FBgn0259741	24.1667633974289	16.7156951839676	21.7778682876687	18.0346532232537	39.4101157116411	50.8030112948613	53.4920899959599	FBgn0259741	32.0571710135402	1.28820702645868	0.388797069100518	3.31331465393746	0.000921971922956916	0.0113942558650004	chrX	9575125	9576247	-	protein_coding	CG42395
FBgn0023549	159.16730375548	302.402121964505	309.556842089005	266.512097632527	103.451553743058	100.111816375168	76.042676955041	FBgn0023549	188.177773216398	-1.54748021806382	0.212296362380192	-7.28924509451797	3.11696564698523e-13	2.75151732776217e-11	chrX	2189187	2205373	+	protein_coding	Mct1
FBgn0250904	11.666713364276	18.2353038370556	14.0000581849299	13.0250273279055	45.567946291585	50.8030112948613	41.9545803889881	FBgn0250904	27.8932343842288	1.66155806193491	0.413497066619061	4.01830676943022	5.86178507262919e-05	0.00110479962229445	chrX	5614553	5616370	-	protein_coding	CG34434
FBgn0052625	71.6669535234099	106.372605716158	63.7780428424584	87.6684531685945	217.987202530015	207.69466382311	296.304223997229	FBgn0052625	150.210306514425	1.58128080737672	0.226181176046676	6.99121312840994	2.72519393779673e-12	2.06803971542803e-10	chrX	13756163	13756826	-	protein_coding	CG32625
FBgn0052681	175.000700464141	229.460906616283	203.778624691757	208.901399836022	94.8305909311364	91.1465790878395	108.033044501644	FBgn0052681	158.735978018403	-1.04376898440957	0.197605475636954	-5.28208533212517	1.27721680317844e-07	4.24969329396027e-06	chrX	10376650	10381352	-	protein_coding	CG32681
FBgn0263257	80.8336568810554	107.892214369246	105.778217397248	121.733909256963	41.8732479436187	49.3088050803066	61.3585738188951	FBgn0263257	81.2540892496189	-1.00070187386758	0.273367266966606	-3.66064995627228	0.000251576264057128	0.00387257341700749	chrX	15386037	15441252	-	protein_coding	Cngl
FBgn0032598	215.00086057023	226.421689310107	208.445310753401	200.885998403465	465.53199184376	515.501144021387	410.630455557221	FBgn0032598	320.345350065653	1.08918766109509	0.145201114723859	7.50123484359253	6.32194079725631e-14	5.81820317415578e-12	chr2L	16738849	16742610	+	protein_coding	ChLD3
FBti0062912	85.8336768943166	83.5784759198381	96.4448452739615	91.6761538848731	204.439975254138	237.578788114205	155.231947439256	FBti0062912	136.397694682941	1.07765361678974	0.209001504952737	5.15620027249777	2.52011355499857e-07	7.89909505952632e-06	chr2L	21656659	21657030	-	transposable_element	NA
FBgn0040099	1177.504713123	1167.05944557156	1123.11577883549	1498.37910529866	290.649603373353	280.910768336292	473.562326140704	FBgn0040099	858.740248668437	-1.78169084605311	0.142744812427003	-12.4816504064849	9.40174221206354e-36	4.78438069862127e-33	chr2L	7857076	7860120	+	protein_coding	lectin-28C
FBgn0032004	1605.83976092571	1236.9614436136	1112.22684469165	1103.62058474522	559.131016658908	506.535906734059	579.497641622899	FBgn0032004	957.687599856007	-1.17420913326457	0.141185191882329	-8.31680091665147	9.03693599891876e-17	1.0564666665763e-14	chr2L	8216850	8218017	-	protein_coding	CG8292
FBgn0000406	200.834137199323	551.617941070931	407.557249383515	398.766221269721	115.767214902946	83.6755480150657	83.3847285231139	FBgn0000406	263.086148623517	-2.08781044575458	0.239143707822737	-8.73035909981854	2.53865287714456e-18	3.48601365717105e-16	chr2L	16788773	16790721	-	protein_coding	Cyt-b5-r
FBgn0032405	24.1667633974289	28.8725644086713	29.5556783904076	24.5471668872065	156.408896730576	137.466971739037	148.414328126046	FBgn0032405	78.4903385256246	2.46585086018178	0.272575682932866	9.04648145296623	1.47649285376695e-19	2.28091779963176e-17	chr2L	12063456	12066775	-	protein_coding	firl
FBgn0267992	385.001541021109	475.637508416533	732.669711677998	684.815859894107	141.63010333871	128.501734451708	194.564366553932	FBgn0267992	391.831546479157	-1.85717117036253	0.224521997264655	-8.27166688782564	1.32098954809803e-16	1.50366849744685e-14	chr2L	500872	502236	-	ncRNA	lncRNA:CR46259
FBgn0020376	75.8336368677942	57.7451288173427	54.4446707191718	46.5895208267388	24.6313223197757	11.953649716438	20.9772901944941	FBgn0020376	41.739317065965	-1.56632311822435	0.379828830763198	-4.12376047146579	3.72736513279279e-05	0.000751641859295813	chr2L	4120342	4121627	+	protein_coding	Sr-CIII
FBgn0028939	20.0000800530446	50.1470855519029	31.1112404109553	26.0500546558109	7.3893966959327	5.97682485821898	7.34205156807292	FBgn0028939	21.1452476848483	-2.15750344757304	0.530006682217519	-4.07070989849819	4.68700881195898e-05	0.000905073956077169	chr2L	13980125	13983269	+	protein_coding	NimC2
FBgn0266020	5.00002001326116	13.6764778777917	6.22224808219107	16.5317654546492	35.7154173636747	28.3899180765402	36.1858255855023	FBgn0266020	20.2459532076586	1.69341539455515	0.541380754767423	3.12795639601677	0.00176026293525017	0.0198281701208975	chr2L	21319599	21320320	-	ncRNA	lncRNA:CR44785
FBgn0283531	29.1667834106901	39.5098249802871	48.2224226369808	34.566418677903	14.7787933918654	11.953649716438	17.83069666532	FBgn0283531	28.0040842113549	-1.29729963066374	0.42805908759249	-3.03065550590241	0.00244023491608916	0.026062311430972	chr2L	2815969	2830248	-	protein_coding	Duox
FBgn0031548	108.333766953992	72.9412153482223	68.4447289041017	63.121286281388	24.6313223197757	13.4478559309927	25.6971804882552	FBgn0031548	53.8024794609611	-1.80374649839502	0.351231714273639	-5.13548869618804	2.81411795162886e-07	8.72578293890368e-06	chr2L	3525130	3527588	+	protein_coding	CG8852
FBgn0259715	535.002141418944	1490.73608867929	1342.45002373272	1127.16582645336	350.996343056803	413.895121431665	244.385430765856	FBgn0259715	786.375853648377	-1.84110990963353	0.196666311076177	-9.36159273827225	7.8543616093867e-21	1.38669555679193e-18	chr2L	6395852	6397249	-	protein_coding	CG42369
FBgn0053307	1225.00490324898	1414.7556560249	1130.89358893823	1797.95473384049	458.142595147828	412.40091521711	637.70962191262	FBgn0053307	1010.98028776145	-1.41985257078545	0.152767389799511	-9.29421241436954	1.48300038225008e-20	2.56588726136909e-18	chr2L	13839261	13841520	-	protein_coding	CG33307
FBgn0031327	339.168024232882	574.412070867251	530.446649006788	473.910609699945	1102.25167380996	1143.06775413438	1120.18729638598	FBgn0031327	754.77772544817	1.2062004400816	0.146215232277471	8.24948551046038	1.59077894107077e-16	1.78725047002639e-14	chr2L	1240035	1243018	+	protein_coding	CG5397
FBgn0264343	32.5001300861975	13.6764778777917	14.0000581849299	28.5548676034851	35.7154173636747	31.3783305056497	115.375096069717	FBgn0264343	38.742911098778	1.63538193559536	0.381851630903506	4.28276797384852	1.84582624469805e-05	0.00040735313374701	chr2L	7227733	7228641	+	protein_coding	CG43799
FBti0019110	55.0002201458727	77.5000413074862	34.2223644520509	24.5471668872065	62.809871915428	219.648313539548	82.3358640133892	FBti0019110	79.4376917515687	1.22241719616964	0.407588426236352	2.99914599503566	0.00270737540848129	0.0282527197331383	chr2L	2294096	2299243	-	transposable_element	NA
FBgn0032436	5.00002001326116	3.03921730617593	9.3333721232866	10.0192517906965	19.7050578558205	41.8377740075329	33.5636643111905	FBgn0032436	17.4997653439949	2.21697105634993	0.590238396126829	3.75606038322447	0.000172609063721134	0.00281212996280891	chr2L	12451944	12453242	-	protein_coding	CG5418
FBgn0062978	22.5000900596752	24.3137384494074	26.444554349312	33.0635309092985	8.62096281192149	8.96523728732847	11.0130773521094	FBgn0062978	19.2744558884361	-1.44102202000883	0.508323854431516	-2.83485027792055	0.00458471667908093	0.0432327311737099	chr2L	16704285	16716195	-	protein_coding	CG31808
FBgn0028542	1608.33977093234	1780.9813414191	1428.00593486285	1048.51469989639	905.201095251756	820.319211790555	539.64079025336	FBgn0028542	1161.57183491519	-1.05544702112695	0.157736419286904	-6.69120692544195	2.21337419049017e-11	1.38752899434279e-09	chr2L	13968279	13969976	-	protein_coding	NimB4
